,Condition,Method,replicate,RMSE,Log Error,#Negative Branches,RMSE (terminal),Log Error (terminal),#Negative Branches (terminal),RMSE (internal),Log Error (internal),#Negative Branches (internal)
7715,hs_hl_hg,CASTLES (Taylor 33),125,0.010140155283971797,0.023733492432863323,0,0.012389120940797742,0.028238978505032424,0,0.0012196770792948116,0.014722520288525118,0
7716,hs_hl_hg,CASTLES (Taylor 33),126,0.013531553041601354,0.09776820267831565,0,0.014256805375914219,0.11733227677543404,0,0.011949718996680191,0.058640054484078906,0
7717,hs_hl_hg,CASTLES (Taylor 33),127,0.0327588837480282,0.12784325801187316,0,0.030241798635268345,0.14625118372668416,0,0.03728673522659555,0.09102740658225113,0
7718,hs_hl_hg,CASTLES (Taylor 33),128,0.06333017182823343,0.13963920414342387,0,0.07213779120881546,0.13841548452754382,0,0.040303971893690706,0.14208664337518398,0
7719,hs_hl_hg,CASTLES (Taylor 33),129,0.026843602154859363,0.10537407994715316,0,0.027432937293072078,0.10879265469575389,0,0.025624301607924088,0.09853693044995171,0
7720,hs_hl_hg,CASTLES (Taylor 33),130,0.0527273623225948,0.1348158230433729,0,0.0378778198284999,0.15309279284527988,0,0.07396665290909119,0.09826188343955898,0
7721,hs_hl_hg,CASTLES (Taylor 33),131,0.03891373048581746,0.051386004674106554,0,0.047116338842342745,0.05254527723636239,0,0.010145762127884086,0.049067459549594884,0
7722,hs_hl_hg,CASTLES (Taylor 33),132,0.004512957571476407,0.03975062968091581,0,0.005523933692724459,0.04495391296122529,0,0.00026957604234373507,0.02934406312029684,0
7723,hs_hl_hg,CASTLES (Taylor 33),133,0.05378236182764549,0.6849530235788159,0,0.03253672550904758,0.9844215126250111,0,0.08099598951538971,0.08601604548642548,0
7724,hs_hl_hg,CASTLES (Taylor 33),134,0.030504820227222593,0.22781007312623816,0,0.0371277171137,0.29246263107265946,0,0.005890451182689088,0.09850495723339561,0
7725,hs_hl_hg,CASTLES (Taylor 33),135,0.011000670048126342,0.12891585952068124,0,0.009370215053216816,0.15709470586423718,0,0.013690959215342434,0.07255816683356935,0
7726,hs_hl_hg,CASTLES (Taylor 33),136,0.047854516796555974,0.12999577805023926,0,0.057626014731926134,0.18422717948428494,0,0.0151211502779133,0.02153297518214791,0
7727,hs_hl_hg,CASTLES (Taylor 33),137,0.03116485424072361,0.07117041553026109,0,0.03749768289877159,0.07608908563841725,0,0.010079284398358371,0.06133307531394875,0
7728,hs_hl_hg,CASTLES (Taylor 33),138,0.053829652558561626,0.13563559718999565,0,0.04628267084258309,0.15876370183748734,0,0.06639821716793755,0.08937938789501232,0
7729,hs_hl_hg,CASTLES (Taylor 33),139,0.022244109815565207,0.12934597740782586,0,0.01572045891597029,0.12820541475133276,0,0.03146642031441381,0.13162710272081207,0
7730,hs_hl_hg,CASTLES (Taylor 33),140,0.017409822314814978,0.18022672644452342,1,0.01526728899179771,0.16463853422048166,1,0.02105054661480679,0.20360901478058602,0
7731,hs_hl_hg,CASTLES (Taylor 33),141,0.028383544811307858,0.10863599022683496,0,0.023314021196107638,0.09343191434462023,0,0.03646628140490131,0.13904414199126439,0
7732,hs_hl_hg,CASTLES (Taylor 33),142,0.007532989926757179,0.05887816350899205,0,0.008656398085081236,0.058937460151133866,0,0.004513463868812867,0.0587595702247084,0
7733,hs_hl_hg,CASTLES (Taylor 33),143,0.021226445892391387,0.08349871080231196,0,0.02090405021555391,0.0702458930076483,0,0.021856975656276388,0.11000434639163924,0
7734,hs_hl_hg,CASTLES (Taylor 33),144,0.06645279266404523,0.17400194104570332,0,0.06039129167716898,0.2275642165047665,0,0.07716025361335949,0.06687739012757703,0
7735,hs_hl_hg,CASTLES (Taylor 33),145,0.039757906233385674,0.07263883796977195,0,0.04862609581278921,0.08446828418089199,0,0.003616481190183326,0.04897994554753192,0
7736,hs_hl_hg,CASTLES (Taylor 33),146,0.037164650393041926,0.06106258077784089,0,0.04551524248423942,0.07215177589261744,0,0.0005992659783997723,0.03888419054828779,0
7737,hs_hl_hg,CASTLES (Taylor 33),147,0.015628084773787222,0.18584584151357506,0,0.01185807616058799,0.23212875031607727,0,0.02124813310927409,0.09328002390857056,0
7738,hs_hl_hg,CASTLES (Taylor 33),148,0.012080707821570504,0.06273299176171088,0,0.01445627931706135,0.07195790370444669,0,0.004456734345310784,0.044283167876239225,0
7739,hs_hl_hg,CASTLES (Taylor 33),149,0.006570671847475486,0.4545097024398306,0,0.005253051275354886,0.6147101856529874,0,0.008621606009242451,0.1341087360135169,0
7740,hs_hl_hg,CASTLES (Taylor 33),150,0.01799727589803405,0.25329102168182505,0,0.021406037037526266,0.3213334978697556,0,0.0074343107243361566,0.11720606930596393,0
7741,hs_hl_hg,CASTLES (Taylor 33),151,0.07741888865409567,0.38154052248512943,1,0.09435763865673058,0.15190009433613852,1,0.013203219893553,0.7260011647086158,0
7742,hs_hl_hg,CASTLES (Taylor 33),152,0.010979203758377784,0.17346372814352462,0,0.010243850185298508,0.20484435460977568,0,0.01231892090510569,0.11070247521102251,0
7743,hs_hl_hg,CASTLES (Taylor 33),153,0.056382357928665854,0.2009551717933294,1,0.06662675455655005,0.10408997484461345,1,0.02566441137667185,0.34625296721640325,0
7744,hs_hl_hg,CASTLES (Taylor 33),154,0.03233585454531575,0.18525148802733274,0,0.025257078581551774,0.24539309038565307,0,0.043139105583890926,0.06496828331069203,0
7745,hs_hl_hg,CASTLES (Taylor 33),155,0.008544065554231728,0.11710125473007252,2,0.010000366359498664,0.14285142354838462,2,0.004357581202529947,0.09135108591176043,0
7746,hs_hl_hg,CASTLES (Taylor 33),156,0.07203043129714916,0.2799333666510122,0,0.05321470789833037,0.37990484934809393,0,0.09950647629752912,0.0799904012568487,0
7747,hs_hl_hg,CASTLES (Taylor 33),157,0.007180020695000459,0.0654299833161377,0,0.005432722524942236,0.0634128360993149,0,0.009779015465570917,0.0694642777497833,0
7748,hs_hl_hg,CASTLES (Taylor 33),158,0.07711065679302372,0.1556379589187336,0,0.0675663402304993,0.2106668277882221,0,0.09331526943039549,0.045580221179756596,0
7749,hs_hl_hg,CASTLES (Taylor 33),159,0.022566678590103962,0.09210639733125096,0,0.023628288746484174,0.08115894487553249,0,0.02027739849173725,0.11400130224268791,0
7750,hs_hl_hg,CASTLES (Taylor 33),160,0.01749071502362226,0.03812262594308543,0,0.021420960694470647,0.05012366314677915,0,0.0002454016393250281,0.014120551535697978,0
7751,hs_hl_hg,CASTLES (Taylor 33),161,0.020214826749947214,0.0662527582353821,0,0.02470120917524527,0.09308035708811825,0,0.0023702725903790504,0.012597560529909771,0
7752,hs_hl_hg,CASTLES (Taylor 33),162,0.15384166969460278,0.22971217755590467,0,0.11988015375175778,0.296597546254175,0,0.20557060946589523,0.09594144015936396,0
7753,hs_hl_hg,CASTLES (Taylor 33),163,0.05252926079633296,0.04751383107507145,0,0.06433457232811716,0.0693661556786654,0,0.0003087493222819884,0.0038091818678835467,0
7754,hs_hl_hg,CASTLES (Taylor 33),164,0.032529379098943816,0.2013554339510348,0,0.03188254320180994,0.2631547409917825,0,0.033785920020888184,0.07775681986953947,0
7755,hs_hl_hg,CASTLES (Taylor 33),165,0.038655317409797094,0.07789071729169048,0,0.04698290266881061,0.10082027868474608,0,0.008241019705268528,0.03203159450557928,0
7756,hs_hl_hg,CASTLES (Taylor 33),166,0.002066498630673179,0.009079388918560164,0,0.002499797790821336,0.008879208590058661,0,0.0005597068712566491,0.009479749575563171,0
7757,hs_hl_hg,CASTLES (Taylor 33),167,0.028916822941621716,0.1628621231921986,0,0.028735273175260916,0.1869023533566986,0,0.029276545188897555,0.11478166286319859,0
7758,hs_hl_hg,CASTLES (Taylor 33),168,0.013237017325362614,0.0670937293651543,0,0.015523833251688351,0.05059619313391353,0,0.006608864150775092,0.10008880182763584,0
7759,hs_hl_hg,CASTLES (Taylor 33),169,0.019589421001824495,0.09204600751811698,0,0.01357605617983658,0.08236733687365758,0,0.027975304158561167,0.11140334880703578,0
7760,hs_hl_hg,CASTLES (Taylor 33),170,0.03671230010334712,0.49943266688905225,0,0.02641708631725612,0.7102093991410332,0,0.05145535965910589,0.07787920238509037,0
7761,hs_hl_hg,CASTLES (Taylor 33),171,0.015501187315721619,0.32529973835197584,0,0.011655983937645128,0.40760905169565304,0,0.021192840807262817,0.1606811116646215,0
7762,hs_hl_hg,CASTLES (Taylor 33),172,0.022761757830355576,0.0821279106959274,0,0.027833808158938267,0.08649723367733936,0,0.002202522491622561,0.07338926473310349,0
7763,hs_hl_hg,CASTLES (Taylor 33),173,0.037504283768748495,0.05279481160623717,0,0.045932844747015145,0.0724442108498452,0,0.0002478909309378254,0.013496013119021098,0
7764,hs_hl_hg,CASTLES (Taylor 33),174,0.01025673879820945,0.06888262093823311,0,0.010761818815410351,0.06554414880576367,0,0.009163437340465886,0.07555956520317196,0
7765,hs_hl_hg,CASTLES (Taylor 33),175,0.0035795818652217966,0.07757099513592544,0,0.0042036406471473884,0.047935204176179136,0,0.001760406092006852,0.13684257705541805,0
7766,hs_hl_hg,CASTLES (Taylor 33),176,0.04053804355772819,0.14571435869508606,0,0.04698378351184145,0.10858073471435872,0,0.02269464915546472,0.21998160665654076,0
7767,hs_hl_hg,CASTLES (Taylor 33),177,0.008107505648754065,0.0706539116522863,0,0.009278284935863215,0.035329783669103526,0,0.005002179608091328,0.14130216761865183,0
7768,hs_hl_hg,CASTLES (Taylor 33),178,0.005845044196695119,0.033738179973609346,0,0.007135193895921264,0.0336202937900273,0,0.0008195371371534985,0.033973952340773446,0
7769,hs_hl_hg,CASTLES (Taylor 33),179,0.010922446003964564,0.15792388015558337,0,0.012913299194076426,0.19993619225573409,0,0.004938915668149698,0.07389925595528198,0
7770,hs_hl_hg,CASTLES (Taylor 33),180,0.02152205766104712,0.1078297210275483,0,0.025322757356924956,0.13283916361368495,0,0.010349532239715813,0.05781083585527499,0
7771,hs_hl_hg,CASTLES (Taylor 33),181,0.029825478343759045,0.09664512358110056,0,0.03554667846269525,0.10174701033757232,0,0.011897259173508585,0.08644135006815705,0
7772,hs_hl_hg,CASTLES (Taylor 33),182,0.019624103775550822,0.36608555964830414,0,0.02322071025757477,0.5359391739213631,0,0.008770038611561962,0.026378331102186046,0
7773,hs_hl_hg,CASTLES (Taylor 33),183,0.16804516626758964,0.5236049568689987,1,0.20580046857155884,0.24536614333107273,1,0.003141335569333794,0.9409631771758875,0
7774,hs_hl_hg,CASTLES (Taylor 33),184,0.008541958061355114,0.07691818881860689,0,0.009747166411592236,0.09393992752870385,0,0.00537407075272602,0.042874711398412944,0
7775,hs_hl_hg,CASTLES (Taylor 33),185,0.018008201776493593,0.13080720825227907,0,0.014133582307550428,0.10491470104079674,0,0.023945139297571777,0.18259222267524378,0
7776,hs_hl_hg,CASTLES (Taylor 33),186,0.017116443801104768,0.19888572703454047,0,0.017688011785426918,0.2748089350064759,0,0.015911832809149623,0.04703931109066957,0
7777,hs_hl_hg,CASTLES (Taylor 33),187,0.07348950311727116,0.2863406657629308,1,0.05367913185452608,0.4229386829339968,1,0.10217251495367544,0.08144364000633192,0
7778,hs_hl_hg,CASTLES (Taylor 33),188,0.014266602346889114,0.08568951797264064,0,0.01747259512896414,0.1263312302496074,0,0.00015705569516349043,0.0044060934187071235,0
7779,hs_hl_hg,CASTLES (Taylor 33),189,0.019174436125141917,0.09694564214722329,0,0.01858765314960387,0.11183814455770646,0,0.020297174752449777,0.06716063732625696,0
7780,hs_hl_hg,CASTLES (Taylor 33),190,0.02776429489384397,0.024716605639652278,0,0.03400414005240987,0.034778316681959916,0,7.163413418816293e-05,0.004593183555037008,0
7781,hs_hl_hg,CASTLES (Taylor 33),191,0.04601161148034265,0.1113876264108447,0,0.04429723127626502,0.12769671560896206,0,0.04926170698999554,0.07876944801460999,0
7782,hs_hl_hg,CASTLES (Taylor 33),192,0.028205240609264992,0.13478426672444221,0,0.02051532688395692,0.12124429901217648,0,0.039304573769071476,0.16186420214897368,0
7783,hs_hl_hg,CASTLES (Taylor 33),193,0.01044664799774361,0.018099531653634697,0,0.012793433962584252,0.02323992968779534,0,0.0002312099830745388,0.007818735585313404,0
7784,hs_hl_hg,CASTLES (Taylor 33),194,0.02908022353796873,0.16362080735940973,0,0.021316709126930202,0.20341009994106665,0,0.04035063849619227,0.08404222219609588,0
7785,hs_hl_hg,CASTLES (Taylor 33),195,0.03284966319264763,0.05020333798298509,0,0.04022930233567084,0.07167706927586578,0,0.0007124484413222407,0.007255875397223689,0
7786,hs_hl_hg,CASTLES (Taylor 33),196,0.05027238321764901,0.18719997689896842,0,0.061400635556930525,0.24294558751348852,0,0.006470042469448689,0.07570875566992827,0
7787,hs_hl_hg,CASTLES (Taylor 33),197,0.011177675285675006,0.0981111308356034,0,0.011947327469176641,0.06561043561576668,0,0.009452195885850232,0.16311252127527684,0
7788,hs_hl_hg,CASTLES (Taylor 33),198,0.007907918105705219,0.054679749764228576,0,0.008666918608082644,0.047025044401074516,0,0.006113472824946786,0.0699891604905367,0
7789,hs_hl_hg,CASTLES (Taylor 33),199,0.02640457896948701,0.09137016932519249,0,0.031307334079388134,0.11311050877923498,0,0.011458928281073718,0.047889490417107515,0
7790,hs_hl_hg,CASTLES (Taylor 33),200,0.02690735540805493,0.08238962838623119,0,0.03294256172778608,0.11676001495488098,0,0.0012619741630304879,0.013648855248931628,0
7791,hs_hl_hg,"CASTLES (Taylor 34, Coal)",001,0.017302253028440566,0.129815014017151,0,0.014301952402527088,0.16488253122458324,0,0.022113620113682016,0.059679979602286555,0
7792,hs_hl_hg,"CASTLES (Taylor 34, Coal)",002,0.022768801759058814,0.11332708019552368,0,0.024844379894371924,0.13026665745436836,0,0.017910013287494097,0.0794479256778343,0
7793,hs_hl_hg,"CASTLES (Taylor 34, Coal)",003,0.0033128860014536776,0.036930129935155535,0,0.0038908569947227935,0.05158472590825737,0,0.0016272998092289673,0.007620937988951872,0
7794,hs_hl_hg,"CASTLES (Taylor 34, Coal)",004,0.04721950250048842,0.3138817538729734,0,0.04919889105417643,0.13731555966416253,0,0.04298816682831977,0.6670141422905952,0
7795,hs_hl_hg,"CASTLES (Taylor 34, Coal)",005,0.020209899801521103,0.06961152004275147,0,0.024582740918091456,0.059126584907377586,0,0.004086300022092389,0.09058139031349921,0
7796,hs_hl_hg,"CASTLES (Taylor 34, Coal)",006,0.001554752756719347,0.010337593805879732,0,0.001865130112931796,0.01014709735469945,0,0.000542538226532728,0.0107185867082403,0
7797,hs_hl_hg,"CASTLES (Taylor 34, Coal)",007,0.027988005382294283,0.1620222353391263,0,0.03402138761845074,0.12609876983572316,0,0.005922474556150816,0.23386916634593258,0
7798,hs_hl_hg,"CASTLES (Taylor 34, Coal)",008,0.03143508857070573,0.22766733208752923,0,0.030151918249675343,0.2938652796331815,0,0.03385584191944031,0.09527143699622471,0
7799,hs_hl_hg,"CASTLES (Taylor 34, Coal)",009,0.008313506142578725,0.030230431764975915,0,0.009989639948078602,0.0383498430177208,0,0.002785200273514797,0.013991609259486143,0
7800,hs_hl_hg,"CASTLES (Taylor 34, Coal)",010,0.013054849135566468,0.057532190230493226,0,0.012586504260531378,0.054490223783684524,0,0.013944428236986004,0.06361612312411066,0
7801,hs_hl_hg,"CASTLES (Taylor 34, Coal)",011,0.04815707975322666,0.17520904239951787,2,0.054652158353216455,0.1347338723625842,2,0.03136233673924513,0.21568421243645156,0
7802,hs_hl_hg,"CASTLES (Taylor 34, Coal)",012,0.014062516911041918,0.17513851807957606,0,0.017202799133722378,0.23446291042971268,0,0.00117921565017636,0.05648973337930284,0
7803,hs_hl_hg,"CASTLES (Taylor 34, Coal)",013,0.017553872307471862,0.28911256732889173,1,0.011072871050597349,0.2778853422773781,1,0.026061434196044713,0.3059534049061621,0
7804,hs_hl_hg,"CASTLES (Taylor 34, Coal)",014,0.0059058902311297104,0.14159043522115572,0,0.0070677526859395014,0.20296129766009577,0,0.002175399321331597,0.018848710343275638,0
7805,hs_hl_hg,"CASTLES (Taylor 34, Coal)",015,0.002302390477951903,0.02692411896280827,0,0.0028149412325590675,0.03859019173030227,0,0.00023498394278854916,0.0035919734278202606,0
7806,hs_hl_hg,"CASTLES (Taylor 34, Coal)",016,0.036746621100867724,0.28922977326003435,0,0.033701859196812935,0.39197168285042805,0,0.04218189019411769,0.08374595407924691,0
7807,hs_hl_hg,"CASTLES (Taylor 34, Coal)",017,0.023435311465640464,0.1343092396107694,0,0.02773306056296047,0.19104189657490478,0,0.010459262598150568,0.020843925682498644,0
7808,hs_hl_hg,"CASTLES (Taylor 34, Coal)",018,0.009643260321760504,0.11106209431624676,0,0.010982668029835612,0.05630452128959636,0,0.006143241391364579,0.22057724036954762,0
7809,hs_hl_hg,"CASTLES (Taylor 34, Coal)",019,0.05486046073914672,0.23510422860351568,0,0.06664981064053509,0.08651482733077356,0,0.012025636810414901,0.532283031149,0
7810,hs_hl_hg,"CASTLES (Taylor 34, Coal)",020,0.030263555573193192,0.18839373241567225,0,0.03697024555323379,0.048985328363100204,0,0.0037483696806014104,0.4672105405208163,0
7811,hs_hl_hg,"CASTLES (Taylor 34, Coal)",021,0.017729869759889837,0.42734264407038713,0,0.018193784426413024,0.6282425184525671,0,0.016763569476647578,0.025542895306027373,0
7812,hs_hl_hg,"CASTLES (Taylor 34, Coal)",022,0.028548123125645163,0.058759205242096504,2,0.026563553724399905,0.09401571154901525,2,0.03215184643302509,0.023502698935177757,0
7813,hs_hl_hg,"CASTLES (Taylor 34, Coal)",023,0.009290940126418961,0.0727449893732948,0,0.011040959098556171,0.10267895412221859,0,0.0038934752684620087,0.012877059875447199,0
7814,hs_hl_hg,"CASTLES (Taylor 34, Coal)",024,0.02018956958745216,0.086662275901903,0,0.020834881494341952,0.0942611533708098,0,0.018832726478478203,0.0714645209640894,0
7815,hs_hl_hg,"CASTLES (Taylor 34, Coal)",025,0.021690747819847773,0.05915867868689384,0,0.026337972689955597,0.045413978319463935,0,0.004907953964637311,0.08664807942175362,0
7816,hs_hl_hg,"CASTLES (Taylor 34, Coal)",026,0.055094194553780146,0.0962388152034636,0,0.06404605330859656,0.13615059293957693,0,0.030038590708855617,0.016415259731236934,0
7817,hs_hl_hg,"CASTLES (Taylor 34, Coal)",027,0.05825173210479405,0.19889224320419088,0,0.0698993147108237,0.23281296405806157,0,0.020198130743723106,0.13105080149644943,0
7818,hs_hl_hg,"CASTLES (Taylor 34, Coal)",028,0.024476059913990413,0.13596591793965077,0,0.029588785163486394,0.19109623054203068,0,0.00680000822336563,0.025705292734890913,0
7819,hs_hl_hg,"CASTLES (Taylor 34, Coal)",029,0.009751379418865787,0.061495205155466366,0,0.011736929307809714,0.07863594860704283,0,0.003123648917370923,0.02721371825231345,0
7820,hs_hl_hg,"CASTLES (Taylor 34, Coal)",030,0.03262766224998376,0.17005454074419296,2,0.03850296657125265,0.16201648100621305,2,0.015124025989234737,0.1780926004821729,0
7821,hs_hl_hg,"CASTLES (Taylor 34, Coal)",031,0.009459028880122731,0.038303261614518073,0,0.011405199916184446,0.024393601097663847,0,0.002874458524439048,0.06612258264822651,0
7822,hs_hl_hg,"CASTLES (Taylor 34, Coal)",032,0.009359488722894023,0.21866699424920702,0,0.008519516812462782,0.31395489667818915,0,0.010846001753008766,0.028091189391242787,0
7823,hs_hl_hg,"CASTLES (Taylor 34, Coal)",033,0.008810757030136536,0.18570749641886622,0,0.007631560651069335,0.19007976243801555,0,0.010789202120194135,0.17696296438056755,0
7824,hs_hl_hg,"CASTLES (Taylor 34, Coal)",034,0.011677071906073231,0.08034240673710923,0,0.014092655492307486,0.11292883720675209,0,0.003443275656854305,0.015169545797823468,0
7825,hs_hl_hg,"CASTLES (Taylor 34, Coal)",035,0.008519992960684706,0.07208718695541579,0,0.0092344414094792,0.0856004178949257,0,0.006871755515160766,0.04506072507639594,0
7826,hs_hl_hg,"CASTLES (Taylor 34, Coal)",036,0.023053498631267363,0.2069640946511058,0,0.02596131292868293,0.2998844693025676,0,0.01569751125062631,0.021123345348182148,0
7827,hs_hl_hg,"CASTLES (Taylor 34, Coal)",037,0.005384664066440328,0.09938007893321121,0,0.003667368061541875,0.14091033406762885,0,0.0077514285346383886,0.016319568664375984,0
7828,hs_hl_hg,"CASTLES (Taylor 34, Coal)",038,0.004874363340049544,0.019586728055015414,0,0.0029163820914207073,0.015651645849536842,0,0.007366660363159007,0.027456892465972556,0
7829,hs_hl_hg,"CASTLES (Taylor 34, Coal)",039,0.01149616312782536,0.10278611414303435,0,0.013221488896622067,0.09405650287448308,0,0.006846149479650072,0.12024533668013684,0
7830,hs_hl_hg,"CASTLES (Taylor 34, Coal)",040,0.011431775912858254,0.02738552241589882,0,0.003887359334030477,0.017813718443852943,0,0.019021918314977352,0.04652913035999057,0
7831,hs_hl_hg,"CASTLES (Taylor 34, Coal)",041,0.023989012913918514,0.08023024747623983,0,0.028805693698597232,0.09969666430927988,0,0.008178156444923219,0.041297413810159715,0
7832,hs_hl_hg,"CASTLES (Taylor 34, Coal)",042,0.06323699816970961,0.09824506801694782,2,0.06583906451787723,0.1393835365026878,2,0.05768179070875981,0.05710659953120783,0
7833,hs_hl_hg,"CASTLES (Taylor 34, Coal)",043,0.006314696697439977,0.0476942865019781,0,0.007327615077050361,0.06649397165511123,0,0.0034983278444346124,0.010094916195711835,0
7834,hs_hl_hg,"CASTLES (Taylor 34, Coal)",044,0.031720647859033606,0.3231063418065719,0,0.03403331021145123,0.4569893988407373,0,0.026496529846240208,0.05534022773824101,0
7835,hs_hl_hg,"CASTLES (Taylor 34, Coal)",045,0.043204200486171934,0.39738275571424464,0,0.04590790744794596,0.547449986979501,0,0.03721205297278925,0.09724829318373204,0
7836,hs_hl_hg,"CASTLES (Taylor 34, Coal)",046,0.03546479979408063,0.3772821910084956,0,0.04216601080897729,0.4340278393662467,0,0.014741476799055301,0.2637908942929933,0
7837,hs_hl_hg,"CASTLES (Taylor 34, Coal)",047,0.008637704717418345,0.015185457231846384,0,0.01057437653565984,0.007673789027459589,0,0.0004415315618465239,0.03020879364061997,0
7838,hs_hl_hg,"CASTLES (Taylor 34, Coal)",048,0.0138596511325414,0.0267726523514052,0,0.016940280770723123,0.03328979496252148,0,0.0015243239043606018,0.01373836712917264,0
7839,hs_hl_hg,"CASTLES (Taylor 34, Coal)",049,0.005987817195986147,0.03301248076348694,0,0.007197528275640243,0.044332158367030375,0,0.0019882247761157583,0.010373125556400067,0
7840,hs_hl_hg,"CASTLES (Taylor 34, Coal)",050,0.008020220791368562,0.0249595977919036,0,0.0097004841229632,0.029639571418235863,0,0.0021847288589615585,0.015599650539239078,0
7841,hs_hl_hg,"CASTLES (Taylor 34, Coal)",051,0.02173679615546924,0.10445348108544356,0,0.021589680047772064,0.10824202416382046,0,0.02202808099183705,0.09687639492868977,0
7842,hs_hl_hg,"CASTLES (Taylor 34, Coal)",052,0.009642159608153159,0.054230840689263676,0,0.011459910733129438,0.06831100588509482,0,0.00403170158924371,0.02607051029760139,0
7843,hs_hl_hg,"CASTLES (Taylor 34, Coal)",053,0.02158383793353494,0.038012439017022205,0,0.024774810669195773,0.043482332035639976,0,0.013038546408028468,0.02707265297978666,0
7844,hs_hl_hg,"CASTLES (Taylor 34, Coal)",054,0.030230943138193054,0.05861446946686644,0,0.03644803189115954,0.0743620399029625,0,0.009209327423651492,0.02711932859467433,0
7845,hs_hl_hg,"CASTLES (Taylor 34, Coal)",055,0.008611209463296885,0.06003817878817028,0,0.010420738259215448,0.07224248164891589,0,0.0022967833002197273,0.03562957306667905,0
7846,hs_hl_hg,"CASTLES (Taylor 34, Coal)",056,0.028675030525849833,0.2383377448156444,0,0.029948158212686524,0.32342653937263866,0,0.025942007754047355,0.06816015570165593,0
7847,hs_hl_hg,"CASTLES (Taylor 34, Coal)",057,0.010275766822827605,0.03571920445406244,0,0.01165171634469164,0.03317991693486129,0,0.00672674987174824,0.04079777949246473,0
7848,hs_hl_hg,"CASTLES (Taylor 34, Coal)",058,0.018846259032614505,0.03777140728797168,0,0.02308139605705435,0.056138458998040625,0,0.00020676239504101914,0.0010373038678338003,0
7849,hs_hl_hg,"CASTLES (Taylor 34, Coal)",059,0.045744071660108986,0.12678826353129177,2,0.0352520136524754,0.05788266051131555,2,0.061580446109353044,0.195693866551268,0
7850,hs_hl_hg,"CASTLES (Taylor 34, Coal)",060,0.010301507520457259,0.045059660210870045,0,0.012256161435332397,0.053535337027163024,0,0.004235113377969258,0.028108306578284094,0
7851,hs_hl_hg,"CASTLES (Taylor 34, Coal)",061,0.07363394919750546,0.1916153028510671,0,0.09015819965112729,0.16848694341317863,0,0.002978841150076455,0.23787202172684402,0
7852,hs_hl_hg,"CASTLES (Taylor 34, Coal)",062,0.08850292026037784,0.6069976380632025,0,0.08306432242111193,0.8685886750309308,0,0.09848318315980409,0.08381556412774598,0
7853,hs_hl_hg,"CASTLES (Taylor 34, Coal)",063,0.08007904407446899,0.11326241563757834,2,0.06357671965959316,0.019241071892545335,2,0.1056123162055129,0.20728375938261134,0
7854,hs_hl_hg,"CASTLES (Taylor 34, Coal)",064,0.19044875107302983,0.3557153852610921,1,0.23300979603499633,0.5621532150747934,1,0.015001675216103285,0.046058640540540076,0
7855,hs_hl_hg,"CASTLES (Taylor 34, Coal)",065,0.009735970185619284,0.06575716372549364,0,0.01170680447763185,0.0876230858112753,0,0.003204497497393386,0.02202531955393032,0
7856,hs_hl_hg,"CASTLES (Taylor 34, Coal)",066,0.08776481959575896,0.5342597804181866,0,0.10478378953650658,0.3055979894711208,0,0.03389255931272438,0.9915833623123184,0
7857,hs_hl_hg,"CASTLES (Taylor 34, Coal)",067,0.12312647527467231,0.32477904492963733,0,0.1232117331704976,0.4438115352108258,0,0.12295578212893317,0.08671406436726053,0
7858,hs_hl_hg,"CASTLES (Taylor 34, Coal)",068,0.05951472617220642,0.14786923973386648,0,0.06427621362610819,0.16485663252129354,0,0.048612185898598954,0.11389445415901232,0
7859,hs_hl_hg,"CASTLES (Taylor 34, Coal)",069,0.006844737266870648,0.022342041798381684,0,0.00838160172505776,0.029675476506357948,0,0.00022088413813844518,0.0076751723824291605,0
7860,hs_hl_hg,"CASTLES (Taylor 34, Coal)",070,0.02685254949657121,0.16231667188297258,0,0.031583331020996495,0.23328726980731193,0,0.012967831223213128,0.02037547603429385,0
7861,hs_hl_hg,"CASTLES (Taylor 34, Coal)",071,0.02020328280584959,0.13658540886719325,0,0.024694104020265343,0.11436262422266535,0,0.0022181888269584434,0.18103097815624905,0
7862,hs_hl_hg,"CASTLES (Taylor 34, Coal)",072,0.011665984870354869,0.21833833498727748,0,0.012691246100557673,0.2921482970723424,0,0.009281710716037506,0.07071841081714757,0
7863,hs_hl_hg,"CASTLES (Taylor 34, Coal)",073,0.09952931301132845,0.4102658502343299,2,0.08150723540950394,0.25485452308491274,2,0.12818499755166513,0.565677177383747,0
7864,hs_hl_hg,"CASTLES (Taylor 34, Coal)",074,0.010451902530828916,0.03515774098998891,0,0.012741406426361181,0.051517574021676685,0,0.0017435378110060293,0.002438074926613338,0
7865,hs_hl_hg,"CASTLES (Taylor 34, Coal)",075,0.014252449609572318,0.10718558708725724,0,0.014181648998083565,0.13361347175864333,0,0.014393006044968687,0.05432981774448508,0
7866,hs_hl_hg,"CASTLES (Taylor 34, Coal)",076,0.07252395989961116,0.14765091121119328,0,0.08737703865129913,0.17218909151710124,0,0.02257610488148889,0.09857455059937728,0
7867,hs_hl_hg,"CASTLES (Taylor 34, Coal)",077,0.006061146453519875,0.03432216739608391,0,0.00741904336664089,0.04697590660697892,0,0.00035788271941142346,0.009014688974293875,0
7868,hs_hl_hg,"CASTLES (Taylor 34, Coal)",078,0.09959205151957522,0.13179904633374673,0,0.11580653460756679,0.1558175900195186,0,0.054161086233623895,0.08376195896220302,0
